"","MAIN_BAS","n_iso3","total_sed_bas","prop_sed","crypt"
"99",1080002640,1,0.007475358434021,0.00000000000030082721875865,0
"100",1080002650,1,550.181292107909,0.0000000221406785211281,1
"101",1080002660,1,29.0717533853604,0.0000000011699204516473,1
"102",1080002690,1,101847.406695759,0.00000409859572146105,1
"103",1080002700,1,275.013841009996,0.0000000110672484324834,1
"104",1080002760,2,36211150.6155129,0.00145722774685144,1
"105",1080002770,1,152.153916726052,0.00000000612305617127613,1
"106",1080002800,2,815040.427014407,0.0000327992760479206,1
"107",1080002810,1,466456.367303015,0.0000187713770365055,1
"108",1080003010,2,262941.280285115,0.0000105814182347457,1
"109",1080003020,2,604270.893698019,0.0000243173800871778,1
"110",1080003150,2,1962354.36137873,0.0000789700734704344,1
"111",1080003160,1,90635.1264774166,0.00000364738537431891,1
"112",1080003250,1,245726.084357883,0.00000988863546628266,1
"113",1080003260,1,0,0,0
"114",1080003270,1,106571.555538234,0.00000428870734886021,1
"115",1080003280,1,81271.3959742114,0.0000032705653155422,1
"116",1080003330,1,256851.871883534,0.0000103363651300014,1
"117",1080003340,1,3.22122666239739,0.000000000129630260059513,0
"118",1080003350,1,357522.115248843,0.0000143875888392908,1
"119",1080003360,1,37874.3654965914,0.000001524159695505,1
"120",1080003410,1,738365.302857251,0.0000297136762667521,1
"121",1080003420,1,8822.92176841706,0.000000355056555527649,1
"122",1080003490,1,1737767.04022687,0.0000699321149849805,1
"123",1080003500,1,12175.7371622727,0.000000489982276995995,1
"124",1080003550,1,2060700.28285171,0.0000829277606227092,1
"125",1080003560,1,506122.868377926,0.0000203676567736677,1
"126",1080003650,1,3442445.97487668,0.000138532681407762,1
"127",1080003660,1,1861317.56090127,0.0000749040985813136,1
"128",1080003770,1,6483501.22633853,0.000260912390884324,1
"129",1080003780,1,37203.4815205966,0.00000149716163750021,1
"130",1080003790,1,483988.171972303,0.0000194769009368016,1
"131",1080003800,1,201059.621152874,0.00000809114468154707,1
"132",1080003810,1,624959.978646023,0.000025149960884273,1
"133",1080003820,1,26895.420013189,0.00000108233932477286,1
"134",1080003830,1,30321.7083609554,0.00000122022178264041,1
"135",1080003840,1,11934.6295002482,0.000000480279498456556,1
"136",1080003920,1,4306.01051591577,0.000000173284689808735,1
"137",1080003930,1,26033.2934912027,0.0000010476451858742,1
"138",1080003990,1,388765.867097833,0.0000156449159701935,1
"139",1080004240,1,157258.992225579,0.00000632849724512303,1
"140",1080004250,1,54490.9435080641,0.00000219285257392644,1
"141",1080004340,1,180296.41386259,0.00000725558101503189,1
"142",1080004350,1,269254.360537021,0.0000108354724571276,1
"143",1080004500,1,154658.690844149,0.00000622385457956873,1
"144",1080004510,1,0.188616852246923,0.00000000000759041637578467,0
"145",1080004520,1,76461.0980798799,0.00000307698683369087,1
"146",1080004530,2,75317.9330957832,0.00000303098300045888,1
"147",1080004590,2,189420.130104535,0.00000762274229646509,1
"148",1080004600,2,41278.9556414394,0.00000166116896313109,1
"149",1080004660,2,195516.251710443,0.00000786806555743057,1
"150",1080004670,1,623.862115428135,0.000000025105780108016,1
"151",1080004700,2,229460.207929227,0.00000923405570132651,1
"152",1080004710,2,461456.768765769,0.0000185701806208226,1
"153",1080004840,1,144644.225071228,0.00000582084729738799,1
"154",1080004850,1,5729.2729011047,0.000000230560346712572,1
"155",1080004860,1,529452.30113088,0.0000213064918050888,1
"156",1080004870,1,1829017.94219473,0.0000736042807132856,1
"157",1080004980,1,60772.7394050241,0.0000024456478352067,1
"158",1080004990,2,128305.153987431,0.00000516332199547487,1
"159",1080005060,3,274788.072967704,0.0000110581629588106,1
"160",1080005070,1,12.7126860604621,0.000000000511590450715496,0
"161",1080005080,3,499176.974829965,0.0000200881365531633,1
"162",1080005090,1,2732.93778826216,0.000000109980288054374,1
"163",1080005140,2,1523311.53836339,0.0000613018863822324,1
"164",1080005150,1,25.3976238621981,0.00000000102206424173211,0
"165",1080005160,1,49457.6255992617,0.00000199029920595119,1
"166",1080005170,1,13.3954935865477,0.000000000539068342355441,0
"167",1080005180,1,760030.731019034,0.0000305855475696,1
"168",1080005190,1,3.54693308472633,0.00000000014273750542117,0
"169",1080005200,1,360421.753153065,0.0000145042775591473,1
"170",1080005210,1,106209.111151628,0.00000427412167544538,1
"171",1080005260,1,78404.4424695374,0.00000315519189810227,1
"172",1080005270,1,1719.70220447781,0.0000000692051405738288,1
"173",1080005300,2,1763454.91817095,0.0000709658597807563,1
"174",1080005310,1,73592.0652138586,0.00000296152973752216,1
"175",1080005340,1,650675.935656894,0.0000261848356522961,1
"176",1080005350,1,787142.699871225,0.0000316766013641253,1
"177",1080005420,1,955623.223973891,0.0000384566812663999,1
"178",1080005430,1,142762.205116362,0.00000574511008242131,1
"179",1080005460,1,142414.261352563,0.00000573110795052731,1
"180",1080005470,1,126908.441340814,0.00000510711476680547,1
"181",1080005520,1,388294.264255179,0.000015625937486049,1
"182",1080005530,1,304181.075229275,0.0000122410112729561,1
"183",1080005660,1,436381.320239711,0.0000175610815246657,1
"184",1080005670,1,63977.437676549,0.00000257461295125999,1
"185",1080005680,1,396479.735098832,0.0000159553414136145,1
"186",1080005690,1,63737.2161875237,0.00000256494583455016,1
"187",1080005720,1,2285987.53225958,0.0000919938859810221,1
"188",1080005730,1,0.649852156639099,0.0000000000261516847133837,0
"189",1080005740,1,5962.49572378397,0.000000239945819491822,1
"190",1080005750,1,39086.957285881,0.00000157295743793852,1
"191",1080005780,1,428074.559438974,0.0000172267965842665,1
"192",1080005790,1,174006.34940471,0.0000070024530060705,1
"193",1080005800,1,971313.444330581,0.000039088095183642,1
"194",1080005810,1,4555.57440762967,0.000000183327768292464,1
"195",1080005820,1,953871.199403158,0.0000383861753925395,1
"196",1080005830,1,132576.510267614,0.00000533521211170619,1
"197",1080005860,1,4061937.79544223,0.000163462589862229,1
"198",1080005870,1,379596.556719804,0.0000152759198660865,1
"199",1080005880,1,2996492.63642132,0.000120586397803071,1
"200",1080005890,1,20139.7885903232,0.000000810475730560413,1
"201",1080005900,1,1298225.60219447,0.0000522438623748189,1
"202",1080005910,1,284365.520777925,0.0000114435835393733,1
"203",1080005940,1,371281.389747479,0.0000149412966402069,1
"204",1080005950,1,983129.137265189,0.0000395635883756537,1
"205",1080006020,1,215999.93549341,0.00000869238049520232,1
"206",1080006030,1,3171828.12646252,0.000127642338770227,1
"207",1080006300,1,294407.587366608,0.0000118477015477773,1
"208",1080006310,1,56064.6337228091,0.00000225618182491391,1
"209",1080006320,1,113239.07950079,0.00000455702527734024,1
"210",1080006330,1,75246.5460800556,0.00000302811020745686,1
"211",1080006360,1,1293007.93481121,0.0000520338903204797,1
"212",1080006370,1,1232.90991739184,0.0000000496153949944363,0
"213",1080006380,1,1055851.95102292,0.0000424901372490131,1
"214",1080006390,1,138484.677430315,0.00000557297161330116,1
"215",1080006420,1,1185520.86009563,0.0000477083401780235,1
"216",1080006430,1,2539873.74018048,0.000102210905336566,1
"217",1080006520,1,3510349.88001031,0.000141265305281854,1
"218",1080006530,1,728179.228866027,0.0000293037630383905,1
"219",1080006580,1,946297.616780279,0.0000380813953854551,1
"220",1080006590,1,1351680.2318418,0.0000543950110733747,1
"221",1080006640,1,542792.899411851,0.000021843351022324,1
"222",1080006650,1,783419.249778326,0.0000315267603704767,1
"223",1080006740,1,1085729.43722421,0.0000436924824150361,1
"224",1080006750,1,82935.068149849,0.0000033375156668786,1
"225",1080006800,1,120974.920478165,0.0000048683349685775,1
"226",1080006810,1,2786.19754950877,0.000000112123594758524,1
"227",1080006850,1,8310685.28421981,0.000334442871481882,1
"228",1080006860,1,185159.609682485,0.00000745128824240973,1
"229",1080006910,1,53036.9091738134,0.00000213433857642211,1
"230",1080006920,1,47106.6232633181,0.0000018956889608025,1
"231",1080006930,1,128825.916795955,0.00000518427880024938,1
"232",1080006940,1,22131.5137199163,0.000000890627757591033,0
"233",1080006950,1,109669.290885415,0.00000441336800789985,1
"234",1080006960,1,54388.7014705539,0.00000218873809726878,0
"235",1080006970,1,300610.066520746,0.0000120973049038995,1
"236",1080006980,1,67315.6459339883,0.00000270895084483207,1
"237",1080007000,1,1441288.74676459,0.0000580010830175147,1
"238",1080007010,1,71954.9231221272,0.00000289564702346702,1
"239",1080007060,1,253997.632314929,0.0000102215033533157,1
"240",1080007070,1,16910.3219432402,0.000000680513872799272,1
"241",1080007080,1,107086.926706398,0.00000430944718047035,1
"242",1080007090,1,68070.0437012975,0.00000273930970777897,1
"243",1080007120,1,58054.9769377768,0.00000233627824022544,1
"244",1080007130,1,45370.9580339923,0.00000182584142797279,1
"245",1080007160,1,57625.6646985241,0.00000231900163629355,1
"246",1080007170,1,70206.867205683,0.00000282530085823362,1
"247",1080007220,1,229067.533867534,0.00000921825350977939,1
"248",1080007230,1,55120.4002155503,0.00000221818349448541,1
"249",1080007260,1,9323994.8206045,0.000375220995001004,1
"250",1080007270,1,21652.948947221,0.000000871369107877248,0
"251",1080007290,1,138623.94658713,0.00000557857615433733,1
"252",1080007300,1,71382.4386490082,0.00000287260880886488,1
"253",1080007370,1,99685.2758610755,0.00000401158614040471,1
"254",1080007380,1,1950.22128492594,0.0000000784818079676502,0
"255",1080007390,1,57227.0341340801,0.00000230295974009924,1
"256",1080007400,1,10057.9563669809,0.000000404757453034555,1
"257",1080007450,1,72053.6952165709,0.00000289962186089117,1
"258",1080007460,1,17733.25850433,0.000000713630909135718,1
"259",1080007510,1,5975.42093870427,0.000000240465962638221,1
"260",1080007520,1,11735.0999829478,0.000000472249929001192,1
"261",1080007570,1,9247.314649041,0.000000372135192099514,1
"262",1080007580,1,261.010861735558,0.0000000105037333386395,0
"263",1080007590,1,23596.5387065369,0.000000949584046580635,1
"264",1080007600,1,44715.614153767,0.0000017994687424944,1
"265",1080007770,1,6481.48503572284,0.000000260831254304619,1
"266",1080007780,1,13321.0992554236,0.000000536074527420545,1
"267",1080007830,1,7644.57833543496,0.000000307637053062955,1
"268",1080007840,1,8035.60917018303,0.000000323373117026227,1
"269",1080007920,1,9657.83116433897,0.000000388655408841168,1
"270",1080007930,1,524.850315518903,0.0000000211212963332412,1
"271",1080007940,1,11335.8673285502,0.0000004561838031933,1
"272",1080007950,1,9962.58824779171,0.0000004009196001333,1
"273",1080008020,1,23036.0370856453,0.000000927028052080736,1
"274",1080008030,1,187750.645602171,0.00000755555804248724,1
"275",1080008100,3,197393132.164091,0.00794359594594597,1
"276",1080008110,1,8847.30915442243,0.00000035603796525797,1
"277",1080008130,2,31842.9195458508,0.00000128143914551815,1
"278",1080008140,1,832.623251084238,0.0000000335068530971732,1
"279",1080008150,2,33212.2647220265,0.00000133654503836668,1
"280",1080008160,1,3788.66174329153,0.000000152465274422784,1
"281",1080008210,1,6408.31352124006,0.000000257886648585911,1
"282",1080008220,1,456.10741836048,0.0000000183549093105849,0
"283",1080008230,2,24226.8093768526,0.000000974947723050423,1
"284",1080008240,1,45.2809210621053,0.00000000182221811384314,0
"285",1080008250,1,4071.02972930869,0.000000163828472140962,1
"286",1080008260,1,8593.389935293,0.000000345819617448394,1
"287",1080008270,2,11223.1846157628,0.000000451649167511383,1
"288",1080008280,2,32240.9348987226,0.00000129745628405197,1
"289",1080008330,1,40328.5529362837,0.00000162292236866794,1
"290",1080008340,1,3877.41300037215,0.000000156036848155944,1
"291",1080008360,1,36972.8620525413,0.00000148788093025667,1
"292",1080008370,1,10366.5338530928,0.000000417175386935369,1
"293",1080008390,1,10511.6411215282,0.000000423014868261969,1
"294",1080008400,1,52.7989047963492,0.000000002124760681856,0
"295",1080008410,1,3887.1580250742,0.000000156429012451974,1
"296",1080008420,1,143.23878780871,0.00000000576428896823834,0
"297",1080008430,1,9360.9895764171,0.000000376709756991213,1
"298",1080008440,1,4169.93608240068,0.000000167808712470685,0
"299",1080008470,1,19821422.6899095,0.000797663886256979,1
"300",1080008480,1,115386.666450491,0.00000464344957589706,1
"301",1080008570,2,18443753.4753227,0.000742223013173566,1
"302",1080008580,1,19967.7696796924,0.000000803553257087645,1
"303",1080008640,1,1604272.61902274,0.0000645599638292756,1
"304",1080008650,1,397525.753742287,0.000015997435833843,1
"305",1080008720,1,399624.890805479,0.0000160819103871486,1
"306",1080008730,1,67649.3467338206,0.00000272237980404481,1
"307",1080008740,1,1100688.06649882,0.0000442944552676877,1
"308",1080008760,1,18198.2993382189,0.000000732345321548551,1
"309",1080008780,1,88743.1944987441,0.00000357124927459232,1
"310",1080008790,1,64872.4746812083,0.0000026106314907286,1
"311",1080008820,1,259229.723501029,0.0000104320558577472,1
"312",1080008830,1,331.141008039092,0.0000000133259467548705,1
"313",1080008840,1,45747.5087578247,0.00000184099477586532,1
"314",1080008850,1,0.014772381982766,0.000000000000594477793344485,0
"315",1080008860,1,84286.1951186557,0.00000339188841325637,1
"316",1080008870,1,513.181819644451,0.0000000206517267210293,1
"317",1080008880,2,2665598.61174155,0.000107270390279573,1
"318",1080008890,2,57414.4813191268,0.00000231050308612598,1
"319",1080008900,1,66135.4918800113,0.00000266145847842608,1
"320",1080008910,1,1051.42085766827,0.0000000423118189112766,0
"321",1080008920,1,194183.628326009,0.00000781443744181173,1
"322",1080008930,1,571.247185098822,0.0000000229884230212825,0
"323",1080008940,1,625984.049031256,0.0000251911720514059,1
"324",1080008950,1,201507.827307439,0.00000810918162413628,1
"325",1080008980,1,145533.837922614,0.00000585664755529088,1
"326",1080008990,1,19964.8321428634,0.000000803435043219763,1
"327",1080009010,2,19365826.0395256,0.000779329531534,1
"328",1080009020,1,36058.3561844505,0.00000145107891477282,1
"329",1080009040,1,1258970.52363862,0.0000506641393142677,1
"330",1080009050,1,12221.1767307025,0.000000491810879478805,1
"331",1080009060,1,35572.8318874489,0.00000143154019630254,1
"332",1080009070,1,2008.75697629323,0.0000000808374313651846,1
"333",1080009080,1,315128.824458021,0.0000126815762279638,1
"334",1080009090,1,5832.70267088122,0.000000234722620702955,1
"335",1080009100,1,12671.3506401642,0.000000509927009472618,1
"336",1080009110,1,11275.9315444002,0.000000453771836541922,1
"337",1080009130,1,22356955.7039218,0.000899700109858605,1
"338",1080009140,1,5965.38490710163,0.00000024006208749283,1
"339",1080009170,1,5313134.69332854,0.000213813898930914,1
"340",1080009180,1,12416.8618394004,0.000000499685740265968,1
"341",1080009210,1,58993.9955684115,0.00000237406671090676,1
"342",1080009220,1,254916.987273133,0.0000102585005083778,1
"343",1080009270,1,260655.310525714,0.0000104894250639892,1
"344",1080009280,1,24131.3366196204,0.000000971105659251224,1
"345",1080009320,1,188307.118264351,0.00000757795190155849,1
"346",1080009330,1,3355.95632002884,0.000000135052120234822,1
"347",1080009340,1,132320.688733917,0.00000532491720997542,1
"348",1080009350,1,41474.4615371322,0.00000166903661193633,1
"349",1080009450,1,79292098.5523413,0.00319091341071748,1
"350",1080009460,1,17264.7590732557,0.000000694777314076161,1
"351",1080009530,1,62651.7011704885,0.00000252126198094265,1
"352",1080009540,1,5660.39249394286,0.000000227788425941635,1
"353",1080009570,1,101801.612326,0.00000409675284088067,1
"354",1080009580,1,4034.68463692541,0.000000162365854240604,1
"355",1080009610,1,49490.1125650298,0.00000199160656313602,1
"356",1080009620,1,150.878188176372,0.00000000607171764685907,0
"357",1080009630,1,15972.3542404285,0.000000642767694095902,1
"358",1080009640,1,2801.20506606746,0.000000112727534958406,1
"359",1080009660,1,2015394.67214807,0.000081104548935613,1
"360",1080009670,1,31807.5597161626,0.0000012800161770659,1
"361",1080009680,1,397429.33978534,0.0000159935558938008,1
"362",1080009690,1,121434.034434327,0.00000488681086852859,1
"363",1080009800,1,1637304.91536187,0.000065889266487418,1
"364",1080009810,1,403618.572063971,0.0000162426261623459,1
"365",1080009880,1,1994899.75939546,0.0000802797821158699,1
"366",1080009890,1,33252.041392231,0.00000133814575158661,1
"367",1080009920,1,640462.94563378,0.000025773839255136,1
"368",1080009930,1,35.1659137173556,0.00000000141516478601928,0
"369",1080009940,1,114946.124452947,0.00000462572105825643,1
"370",1080009950,1,7019.18282903548,0.000000282469565446831,1
"371",1080009960,1,22723.4244043899,0.000000914447731781613,1
"372",1080009970,1,38355.8461802535,0.00000154353568880759,1
"373",1080009980,1,29997.3015423134,0.00000120716683659872,1
"374",1080009990,2,15349.5122041496,0.000000617702964537649,1
"375",1080010030,3,37090962.6829912,0.00149263359656766,1
"376",1080010040,2,1304.92380856972,0.000000052513415040731,1
"377",1080010060,1,4311.52685387118,0.000000173506681117848,1
"378",1080010070,1,15465.3007279708,0.000000622362585864537,1
"379",1080010080,1,10908.2479515251,0.000000438975324293839,1
"380",1080010090,1,11966.749454755,0.000000481572086185455,1
"381",1080010120,1,4908.62865528885,0.000000197535558906339,1
"382",1080010130,1,5343.54572347144,0.000000215037715246642,1
"383",1080010160,1,17631.262033542,0.000000709526314700392,1
"384",1080010170,1,5908.82337189472,0.000000237785909102831,1
"385",1080010180,1,112221.600875306,0.0000045160793791934,1
"386",1080010190,1,241357.860674312,0.00000971284716218427,1
"387",1080010290,1,3280543.91863972,0.000132017335592716,1
"388",1080010300,1,18802.7552463453,0.000000756670147081507,1
"389",1080010320,1,9996.28949765977,0.000000402275823163404,1
"390",1080010330,1,38401.1889458013,0.00000154536039569904,1
"391",1080010340,1,162295.804661574,0.00000653119124165883,1
"392",1080010350,1,6511.93089362426,0.000000262056472176918,1
"393",1080010360,1,51870.4179433558,0.00000208739603638712,1
"394",1080010370,1,2386.32943527622,0.0000000960318964491312,0
"395",1080010380,1,10533.7572862569,0.00000042390487833756,1
"396",1080010390,1,7063.34550722636,0.000000284246782655926,1
"397",1080010400,1,1420942.44700306,0.0000571822967581919,1
"398",1080010410,1,48105.0143778743,0.0000019358667295177,1
"399",1080010460,1,66134.1231139113,0.00000266140339583671,1
"400",1080010470,1,1167.16761793697,0.0000000469697595678059,0
"401",1080010480,1,162454.053561639,0.00000653755957528437,1
"402",1080010490,1,8.56662228424102,0.000000000344742419867871,0
"403",1080010500,1,59533.3364713707,0.00000239577114491244,1
"404",1080010510,1,4270.63570390974,0.000000171861118430344,1
"405",1080010520,1,67893.9908289621,0.00000273222489754457,1
"406",1080010530,1,149624.660167439,0.00000602127252802073,1
"407",1080010560,1,540361.334983659,0.0000217454987560251,1
"408",1080010570,1,82.2512877508998,0.00000000330999862438852,0
"409",1080010590,1,19283032.0179963,0.000775997691937766,1
"410",1080010600,1,19891.437070451,0.000000800481440967873,1
"411",1080010630,1,174032.022777963,0.00000700348616716104,1
"412",1080010640,1,38318.6416801568,0.00000154203848618003,1
"413",1080010670,1,371827.997668042,0.0000149632935172725,1
"414",1080010680,1,4630.18941988291,0.000000186330463990857,1
"415",1080010690,1,19917.5114494,0.000000801530739535874,1
"416",1080010700,1,28997.4571083134,0.00000116693058265501,1
"417",1080010710,1,173039.549953834,0.00000696354656533304,1
"418",1080010720,1,1071.36613188311,0.0000000431144668942981,0
"419",1080010730,1,1545379.78019585,0.0000621899679199871,1
"420",1080010740,1,47844.8367790954,0.00000192539652877552,1
"421",1080010750,1,71764.4865780614,0.00000288798337811717,1
"422",1080010760,1,180425.804104985,0.00000726078800371317,1
"423",1080010790,1,55442.6883535833,0.00000223115317949237,1
"424",1080010800,1,61373.9216886354,0.00000246984092185826,1
"425",1080010810,1,110296.066958347,0.00000443859105298443,1
"426",1080010820,1,19066.5213739264,0.000000767284759245369,1
"427",1080010830,1,20695.8773247607,0.000000832854139414032,1
"428",1080010840,1,10279.8246763991,0.000000413685991651407,1
"429",1080010870,1,1150913.49394275,0.000046315652750361,1
"430",1080010880,1,115007.111763837,0.00000462817534098766,1
"431",1080010980,1,256625.81402166,0.0000103272679932599,1
"432",1080010990,1,91552.0030926896,0.00000368428279463017,1
"433",1080011020,1,238902.387726588,0.00000961403275694596,1
"434",1080011030,1,1364.66136956587,0.0000000549174046940047,1
"435",1080011040,1,47820.3896162882,0.0000019244127134764,1
"436",1080011050,1,962.782850407762,0.0000000387448026356242,1
"437",1080011060,1,8665.64161388221,0.000000348727206657992,1
"438",1080011070,1,36710.2772372145,0.00000147731385706811,1
"439",1080011080,1,12120.7502924783,0.000000487769467101394,1
"440",1080011090,1,1357.35492000371,0.0000000546233747929388,1
"441",1080011100,1,26803.9446819541,0.00000107865812744656,1
"442",1080011110,1,8746.49052709803,0.000000351980770205083,1
"443",1080011120,1,1801195.14396913,0.0000724846213575285,1
"444",1080011130,1,742.10278333968,0.0000000298640818785522,0
"445",1080011140,1,101752.342648746,0.0000040947701051887,1
"446",1080011150,1,223625.476735211,0.00000899925144775226,1
"447",1080011160,1,30183.9140443111,0.00000121467659288092,1
"448",1080011170,1,7037.16874061043,0.000000283193363750777,1
"449",1080011180,1,2786207.31464995,0.000112123987732358,1
"450",1080011190,1,21903.6968270046,0.000000881459833017815,1
"451",1080011240,1,901539.059910827,0.0000362801985201102,1
"452",1080011250,1,13390.7754593084,0.000000538878473052497,1
"453",1080011280,1,711596.67586706,0.0000286364394120217,1
"454",1080011290,1,88768.113725831,0.00000357225208694498,1
"455",1080011340,1,55601.3754387461,0.00000223753914678795,1
"456",1080011350,1,58790.2247756461,0.0000023658664618628,1
"457",1080011360,1,517818.192866322,0.0000208383060367602,1
"458",1080011370,1,47831.8719847427,0.00000192487479285325,1
"459",1080011420,1,7571464.92115301,0.00030469478544241,1
"460",1080011430,1,346.381649225485,0.000000013939268475918,0
"461",1080011440,1,5625.51099665183,0.000000226384706787722,1
"462",1080011450,1,2732.54741296091,0.000000109964578370726,1
"463",1080011460,1,45239.7316782984,0.00000182056054947583,1
"464",1080011470,1,450.160980777582,0.0000000181156097110575,1
"465",1080011480,1,12170.030661962,0.000000489752633075578,1
"466",1080011490,1,7381.85477015015,0.000000297064396227225,1
"467",1080011500,1,951073.745221143,0.0000382735988025862,1
"468",1080011510,1,6373.05583759406,0.000000256467790747225,1
"469",1080011530,1,613.365475198269,0.0000000246833689133514,1
"470",1080011540,1,8858.40117647087,0.000000356484336113989,1
"471",1080011550,1,4450.06570944046,0.000000179081832995682,1
"472",1080011560,1,2552.59671794783,0.000000102722909951444,1
"473",1080011570,1,154.747349893674,0.00000000622742244263801,0
"474",1080011580,1,2092.20095479621,0.000000084195426864232,1
"475",1080011590,1,211.441238715546,0.00000000850892707488103,1
